round,moody_avg_mood,moody_avg_score,moody_avg_connectivity,sarsa_avg_score,sarsa_avg_connectivity,tft_avg_score,tft_avg_connectivity,wsls_avg_score,wsls_avg_connectivity
1600,99.552,3.263,0.387,3.46,0.0,50.0,0.425,50.0,0.443
1700,99.552,3.277,0.342,3.46,0.0,50.0,0.419,50.0,0.46
1800,99.552,3.288,0.357,3.46,0.0,50.0,0.415,50.0,0.424
1900,99.517,3.298,0.332,3.46,0.0,50.0,0.434,50.0,0.462
2000,99.345,3.307,0.374,3.46,0.0,50.0,0.453,50.0,0.454
2100,98.552,3.274,0.569,3.457,0.302,50.0,0.491,50.0,0.582
2200,98.966,3.261,0.41,3.424,0.082,50.0,0.434,50.0,0.474
2300,99.586,3.266,0.387,3.415,0.009,50.0,0.449,50.0,0.513
2400,99.724,3.274,0.37,3.417,0.002,50.0,0.432,50.0,0.478
2500,99.862,3.282,0.353,3.418,0.002,50.0,0.427,50.0,0.482
2600,99.655,3.29,0.353,3.419,0.0,50.0,0.443,50.0,0.519
2700,99.724,3.298,0.356,3.419,0.0,50.0,0.438,50.0,0.498
2800,99.586,3.304,0.344,3.419,0.0,50.0,0.459,50.0,0.445
2900,99.552,3.31,0.322,3.419,0.0,50.0,0.42,50.0,0.423
3000,99.69,3.315,0.358,3.419,0.0,50.0,0.395,50.0,0.497
3100,98.828,3.293,0.555,3.417,0.26,50.0,0.497,50.0,0.553
3200,99.172,3.285,0.442,3.432,0.064,50.0,0.41,50.0,0.476
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,97.88,2.737,0.551,3.581,0.306,50.0,0.473,50.0,0.461
200,98.84,2.954,0.515,3.589,0.072,50.0,0.429,50.0,0.429
300,99.08,3.069,0.443,3.611,0.016,50.0,0.379,50.0,0.409
400,98.8,3.134,0.415,3.612,0.009,50.0,0.386,50.0,0.423
500,99.64,3.18,0.37,3.615,0.005,50.0,0.421,50.0,0.415
600,99.44,3.221,0.39,3.613,0.003,50.0,0.374,50.0,0.458
700,99.28,3.253,0.376,3.611,0.003,50.0,0.428,50.0,0.431
800,99.64,3.279,0.356,3.609,0.003,50.0,0.416,50.0,0.45
900,99.52,3.3,0.319,3.607,0.003,50.0,0.404,50.0,0.405
1000,99.68,3.32,0.348,3.606,0.003,50.0,0.449,50.0,0.433
1100,98.92,3.267,0.52,3.589,0.275,50.0,0.495,50.0,0.507
1200,98.88,3.258,0.43,3.563,0.048,50.0,0.428,50.0,0.448
1300,99.44,3.27,0.416,3.558,0.015,50.0,0.394,50.0,0.442
1400,99.2,3.283,0.404,3.562,0.003,50.0,0.415,50.0,0.472
1500,99.52,3.294,0.362,3.562,0.003,50.0,0.431,50.0,0.427
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,98.269,2.856,0.625,3.566,0.236,50.0,0.454,50.0,0.483
200,98.923,3.038,0.571,3.532,0.061,50.0,0.435,50.0,0.429
300,98.808,3.123,0.568,3.498,0.024,50.0,0.445,50.0,0.478
400,99.269,3.176,0.48,3.461,0.0,50.0,0.423,50.0,0.431
500,99.462,3.216,0.428,3.461,0.0,50.0,0.409,50.0,0.438
600,99.731,3.251,0.409,3.461,0.0,50.0,0.422,50.0,0.462
700,99.654,3.281,0.384,3.461,0.0,50.0,0.382,50.0,0.466
800,99.538,3.307,0.361,3.461,0.0,50.0,0.457,50.0,0.484
900,99.962,3.33,0.39,3.461,0.0,50.0,0.424,50.0,0.464
1000,99.885,3.349,0.342,3.461,0.0,50.0,0.444,50.0,0.458
1100,98.962,3.317,0.585,3.486,0.237,50.0,0.511,50.0,0.494
1200,99.115,3.301,0.488,3.51,0.056,50.0,0.489,50.0,0.47
1300,98.962,3.306,0.424,3.507,0.015,50.0,0.422,50.0,0.399
1400,99.731,3.316,0.4,3.508,0.002,50.0,0.421,50.0,0.447
1500,99.846,3.329,0.364,3.512,0.002,50.0,0.455,50.0,0.45
1600,99.692,3.342,0.372,3.513,0.0,50.0,0.46,50.0,0.514
1700,99.808,3.354,0.379,3.513,0.0,50.0,0.455,50.0,0.48
1800,99.808,3.366,0.375,3.513,0.0,50.0,0.404,50.0,0.428
1900,99.923,3.376,0.357,3.513,0.0,50.0,0.408,50.0,0.47
2000,99.769,3.385,0.363,3.513,0.0,50.0,0.454,50.0,0.463
2100,99.038,3.363,0.577,3.518,0.217,50.0,0.47,50.0,0.531
2200,99.308,3.353,0.46,3.533,0.049,50.0,0.456,50.0,0.48
2300,99.654,3.354,0.402,3.541,0.006,50.0,0.425,50.0,0.457
2400,99.846,3.361,0.399,3.544,0.006,50.0,0.431,50.0,0.482
2500,99.808,3.369,0.358,3.546,0.0,50.0,0.425,50.0,0.439
2600,99.808,3.377,0.358,3.546,0.0,50.0,0.404,50.0,0.464
2700,99.846,3.384,0.368,3.546,0.0,50.0,0.448,50.0,0.458
2800,99.846,3.39,0.373,3.546,0.0,50.0,0.437,50.0,0.461
2900,99.769,3.396,0.346,3.546,0.0,50.0,0.44,50.0,0.433
3000,99.385,3.402,0.381,3.546,0.0,50.0,0.452,50.0,0.44
3100,99.192,3.385,0.517,3.538,0.272,50.0,0.509,50.0,0.496
3200,99.5,3.379,0.432,3.537,0.046,50.0,0.47,50.0,0.446
3300,99.538,3.38,0.372,3.535,0.005,50.0,0.421,50.0,0.446
3400,99.731,3.385,0.382,3.536,0.002,50.0,0.413,50.0,0.517
3500,99.923,3.39,0.356,3.536,0.0,50.0,0.455,50.0,0.421
3600,99.769,3.395,0.359,3.536,0.0,50.0,0.419,50.0,0.456
3700,99.808,3.4,0.38,3.536,0.0,50.0,0.44,50.0,0.423
3800,99.923,3.404,0.353,3.536,0.0,50.0,0.451,50.0,0.412
3900,99.846,3.408,0.354,3.536,0.0,50.0,0.447,50.0,0.473
4000,99.923,3.412,0.376,3.536,0.0,50.0,0.434,50.0,0.413
4100,98.577,3.4,0.535,3.548,0.233,50.0,0.513,50.0,0.5
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,99.192,3.394,0.451,3.54,0.052,50.0,0.458,50.0,0.436
100,98.842,2.816,0.587,3.588,0.282,50.0,0.519,50.0,0.508
4300,99.846,3.394,0.391,3.545,0.009,50.0,0.389,50.0,0.418
200,99.579,2.989,0.584,3.598,0.056,50.0,0.467,50.0,0.459
4400,99.885,3.398,0.358,3.547,0.0,50.0,0.454,50.0,0.454
300,99.105,3.111,0.561,3.589,0.003,50.0,0.436,50.0,0.442
4500,99.769,3.402,0.337,3.547,0.0,50.0,0.442,50.0,0.46
400,99.526,3.176,0.521,3.59,0.0,50.0,0.414,50.0,0.447
4600,99.692,3.405,0.366,3.547,0.0,50.0,0.408,50.0,0.456
500,99.474,3.222,0.435,3.593,0.003,50.0,0.421,50.0,0.456
4700,99.769,3.409,0.371,3.547,0.0,50.0,0.48,50.0,0.489
600,99.895,3.262,0.424,3.599,0.0,50.0,0.421,50.0,0.464
4800,99.885,3.413,0.37,3.547,0.0,50.0,0.434,50.0,0.45
700,99.684,3.298,0.399,3.599,0.0,50.0,0.369,50.0,0.428
4900,99.885,3.416,0.358,3.547,0.0,50.0,0.419,50.0,0.439
800,99.789,3.329,0.409,3.599,0.0,50.0,0.417,50.0,0.434
5000,99.731,3.42,0.347,3.547,0.0,50.0,0.409,50.0,0.462
900,99.737,3.354,0.396,3.599,0.0,50.0,0.414,50.0,0.421
1000,99.632,3.373,0.409,3.599,0.0,50.0,0.412,50.0,0.42
5100,98.962,3.408,0.526,3.566,0.263,50.0,0.494,50.0,0.516
5200,99.692,3.402,0.393,3.568,0.064,50.0,0.457,50.0,0.519
1100,98.632,3.326,0.582,3.6,0.224,50.0,0.452,50.0,0.469
5300,100.0,3.404,0.372,3.57,0.017,50.0,0.487,50.0,0.423
1200,99.526,3.318,0.495,3.602,0.071,50.0,0.423,50.0,0.459
5400,99.885,3.407,0.36,3.568,0.0,50.0,0.405,50.0,0.486
5500,99.808,3.41,0.383,3.568,0.0,50.0,0.444,50.0,0.477
0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,99.923,3.413,0.366,3.568,0.0,50.0,0.462,50.0,0.48
100,99.045,2.876,0.591,3.6,0.327,50.0,0.522,50.0,0.504
5700,99.923,3.416,0.359,3.568,0.0,50.0,0.43,50.0,0.47
200,99.364,3.038,0.537,3.649,0.06,50.0,0.411,50.0,0.471
5800,99.923,3.419,0.386,3.568,0.0,50.0,0.458,50.0,0.462
300,99.636,3.141,0.48,3.661,0.022,50.0,0.435,50.0,0.47
5900,99.769,3.422,0.335,3.568,0.0,50.0,0.439,50.0,0.426
400,99.727,3.211,0.469,3.661,0.003,50.0,0.424,50.0,0.428
6000,99.885,3.424,0.368,3.568,0.0,50.0,0.428,50.0,0.395
500,99.727,3.256,0.445,3.66,0.003,50.0,0.432,50.0,0.423
6100,99.0,3.416,0.518,3.556,0.266,50.0,0.554,50.0,0.524
600,99.727,3.296,0.415,3.662,0.003,50.0,0.431,50.0,0.425
700,99.727,3.33,0.394,3.661,0.0,50.0,0.408,50.0,0.425
6200,99.423,3.411,0.449,3.56,0.068,50.0,0.455,50.0,0.473
800,99.682,3.359,0.382,3.661,0.0,50.0,0.443,50.0,0.399
6300,99.923,3.412,0.377,3.562,0.015,50.0,0.426,50.0,0.427
900,99.955,3.382,0.421,3.661,0.0,50.0,0.444,50.0,0.405
6400,99.923,3.414,0.364,3.563,0.0,50.0,0.463,50.0,0.482
1000,99.773,3.401,0.389,3.661,0.0,50.0,0.437,50.0,0.42
6500,99.885,3.416,0.358,3.563,0.0,50.0,0.439,50.0,0.427
6600,99.692,3.419,0.356,3.563,0.0,50.0,0.422,50.0,0.46
1100,99.455,3.352,0.62,3.621,0.293,50.0,0.484,50.0,0.435
6700,99.962,3.422,0.361,3.563,0.0,50.0,0.433,50.0,0.436
1200,99.682,3.318,0.495,3.622,0.06,50.0,0.47,50.0,0.416
6800,100.0,3.424,0.352,3.563,0.0,50.0,0.421,50.0,0.452
1300,99.682,3.326,0.411,3.61,0.006,50.0,0.422,50.0,0.445
6900,99.885,3.427,0.355,3.563,0.0,50.0,0.413,50.0,0.467
1400,99.682,3.341,0.415,3.608,0.0,50.0,0.492,50.0,0.456
7000,99.615,3.429,0.356,3.563,0.0,50.0,0.417,50.0,0.451
1500,99.545,3.354,0.385,3.608,0.0,50.0,0.405,50.0,0.425
1600,99.727,3.368,0.432,3.608,0.0,50.0,0.441,50.0,0.463
7100,98.654,3.42,0.478,3.569,0.26,50.0,0.488,50.0,0.479
1700,99.773,3.38,0.423,3.608,0.0,50.0,0.494,50.0,0.45
7200,99.269,3.416,0.43,3.569,0.062,50.0,0.51,50.0,0.48
1800,99.864,3.391,0.371,3.608,0.0,50.0,0.44,50.0,0.419
7300,99.423,3.417,0.382,3.57,0.02,50.0,0.414,50.0,0.454
1900,99.818,3.401,0.42,3.608,0.0,50.0,0.426,50.0,0.423
7400,99.808,3.418,0.372,3.568,0.007,50.0,0.372,50.0,0.401
2000,99.773,3.411,0.384,3.608,0.0,50.0,0.42,50.0,0.421
7500,99.885,3.42,0.388,3.568,0.0,50.0,0.454,50.0,0.47
2100,99.136,3.381,0.607,3.599,0.275,50.0,0.475,50.0,0.433
7600,99.846,3.422,0.351,3.568,0.0,50.0,0.44,50.0,0.473
2200,99.045,3.365,0.448,3.597,0.056,50.0,0.446,50.0,0.473
7700,99.692,3.424,0.364,3.568,0.0,50.0,0.408,50.0,0.436
2300,99.727,3.368,0.413,3.599,0.005,50.0,0.436,50.0,0.41
7800,99.808,3.426,0.357,3.568,0.0,50.0,0.436,50.0,0.437
2400,99.818,3.375,0.384,3.599,0.0,50.0,0.391,50.0,0.464
7900,99.885,3.428,0.352,3.568,0.0,50.0,0.426,50.0,0.476
2500,99.682,3.383,0.391,3.599,0.0,50.0,0.426,50.0,0.469
8000,99.962,3.43,0.335,3.568,0.0,50.0,0.414,50.0,0.453
2600,99.818,3.39,0.385,3.599,0.0,50.0,0.406,50.0,0.415
8100,98.385,3.422,0.556,3.561,0.278,50.0,0.493,50.0,0.487
2700,99.818,3.397,0.395,3.599,0.0,50.0,0.436,50.0,0.411
8200,99.115,3.417,0.433,3.558,0.054,50.0,0.4,50.0,0.47
2800,99.864,3.403,0.403,3.599,0.0,50.0,0.449,50.0,0.417
2900,99.909,3.409,0.405,3.599,0.0,50.0,0.475,50.0,0.461
8300,99.731,3.418,0.397,3.565,0.017,50.0,0.429,50.0,0.467
3000,99.864,3.415,0.386,3.599,0.0,50.0,0.416,50.0,0.443
8400,99.846,3.418,0.393,3.563,0.014,50.0,0.444,50.0,0.453
8500,99.923,3.42,0.36,3.563,0.002,50.0,0.425,50.0,0.449
3100,99.136,3.395,0.525,3.618,0.251,50.0,0.498,50.0,0.499
8600,99.808,3.422,0.35,3.563,0.0,50.0,0.417,50.0,0.458
3200,99.545,3.388,0.452,3.626,0.049,50.0,0.467,50.0,0.43
8700,99.846,3.424,0.356,3.563,0.0,50.0,0.443,50.0,0.499
3300,99.636,3.389,0.42,3.626,0.015,50.0,0.415,50.0,0.428
8800,99.846,3.426,0.37,3.563,0.0,50.0,0.436,50.0,0.427
3400,99.727,3.393,0.412,3.627,0.0,50.0,0.411,50.0,0.439
8900,99.846,3.427,0.372,3.563,0.0,50.0,0.436,50.0,0.439
3500,99.818,3.398,0.399,3.627,0.0,50.0,0.449,50.0,0.438
9000,99.731,3.429,0.366,3.563,0.0,50.0,0.443,50.0,0.403
3600,99.818,3.403,0.419,3.627,0.0,50.0,0.394,50.0,0.445
3700,99.864,3.408,0.404,3.627,0.0,50.0,0.442,50.0,0.471
9100,98.385,3.421,0.583,3.557,0.276,50.0,0.527,50.0,0.48
3800,99.818,3.413,0.385,3.627,0.0,50.0,0.413,50.0,0.461
9200,98.962,3.415,0.426,3.556,0.03,50.0,0.422,50.0,0.453
3900,99.864,3.417,0.405,3.627,0.0,50.0,0.417,50.0,0.412
9300,99.808,3.416,0.379,3.557,0.002,50.0,0.479,50.0,0.457
4000,99.591,3.422,0.394,3.627,0.0,50.0,0.407,50.0,0.416
9400,99.731,3.417,0.374,3.557,0.002,50.0,0.417,50.0,0.394
4100,99.227,3.403,0.56,3.641,0.26,50.0,0.514,50.0,0.479
9500,99.923,3.419,0.374,3.558,0.0,50.0,0.441,50.0,0.442
4200,99.364,3.397,0.452,3.644,0.077,50.0,0.434,50.0,0.49
9600,99.731,3.42,0.349,3.558,0.0,50.0,0.436,50.0,0.493
4300,99.591,3.399,0.392,3.647,0.013,50.0,0.429,50.0,0.411
9700,99.808,3.422,0.354,3.558,0.0,50.0,0.44,50.0,0.474
4400,99.545,3.403,0.43,3.65,0.002,50.0,0.438,50.0,0.432
9800,99.962,3.424,0.358,3.558,0.0,50.0,0.442,50.0,0.472
4500,99.864,3.407,0.4,3.65,0.0,50.0,0.428,50.0,0.447
9900,99.885,3.425,0.37,3.558,0.0,50.0,0.419,50.0,0.405
4600,99.909,3.41,0.401,3.65,0.0,50.0,0.429,50.0,0.379
10000,99.923,3.427,0.359,3.558,0.0,50.0,0.409,50.0,0.446
4700,100.0,3.414,0.391,3.65,0.0,50.0,0.429,50.0,0.426
10100,98.808,3.421,0.524,3.568,0.256,50.0,0.524,50.0,0.519
4800,99.773,3.417,0.387,3.65,0.0,50.0,0.377,50.0,0.465
10200,99.423,3.418,0.408,3.563,0.082,50.0,0.457,50.0,0.486
4900,99.955,3.421,0.409,3.65,0.0,50.0,0.457,50.0,0.456
10300,99.769,3.419,0.373,3.561,0.023,50.0,0.435,50.0,0.447
5000,99.682,3.424,0.416,3.65,0.0,50.0,0.476,50.0,0.44
10400,99.692,3.42,0.387,3.56,0.003,50.0,0.439,50.0,0.448
5100,99.273,3.412,0.529,3.642,0.246,50.0,0.482,50.0,0.535
10500,99.846,3.421,0.372,3.561,0.003,50.0,0.453,50.0,0.474
5200,99.5,3.408,0.427,3.636,0.049,50.0,0.381,50.0,0.411
10600,99.577,3.422,0.361,3.561,0.0,50.0,0.423,50.0,0.41
5300,99.818,3.408,0.414,3.635,0.009,50.0,0.425,50.0,0.441
10700,99.808,3.424,0.373,3.561,0.0,50.0,0.436,50.0,0.419
5400,99.955,3.41,0.368,3.636,0.003,50.0,0.425,50.0,0.438
10800,99.808,3.425,0.352,3.561,0.0,50.0,0.392,50.0,0.443
5500,99.818,3.413,0.399,3.636,0.0,50.0,0.461,50.0,0.405
10900,99.846,3.427,0.366,3.561,0.0,50.0,0.421,50.0,0.45
5600,99.727,3.416,0.392,3.636,0.0,50.0,0.445,50.0,0.404
11000,99.808,3.428,0.371,3.561,0.0,50.0,0.407,50.0,0.432
5700,99.773,3.419,0.413,3.636,0.0,50.0,0.458,50.0,0.457
5800,99.955,3.422,0.391,3.636,0.0,50.0,0.436,50.0,0.424
11100,98.769,3.422,0.504,3.559,0.266,50.0,0.491,50.0,0.476
5900,99.864,3.424,0.412,3.636,0.0,50.0,0.448,50.0,0.432
11200,99.308,3.42,0.419,3.553,0.076,50.0,0.458,50.0,0.486
6000,99.909,3.427,0.397,3.636,0.0,50.0,0.433,50.0,0.438
11300,99.731,3.42,0.356,3.553,0.013,50.0,0.419,50.0,0.434
6100,99.136,3.417,0.541,3.637,0.278,50.0,0.54,50.0,0.461
11400,99.846,3.422,0.343,3.554,0.002,50.0,0.413,50.0,0.451
6200,99.818,3.413,0.435,3.631,0.077,50.0,0.468,50.0,0.407
11500,99.846,3.423,0.36,3.555,0.002,50.0,0.41,50.0,0.469
6300,99.773,3.414,0.403,3.63,0.018,50.0,0.442,50.0,0.388
11600,99.846,3.425,0.368,3.555,0.0,50.0,0.42,50.0,0.472
6400,99.818,3.416,0.398,3.629,0.004,50.0,0.436,50.0,0.465
11700,99.692,3.426,0.369,3.555,0.0,50.0,0.439,50.0,0.453
6500,99.727,3.419,0.388,3.627,0.0,50.0,0.406,50.0,0.405
11800,99.846,3.427,0.391,3.555,0.0,50.0,0.457,50.0,0.455
6600,99.818,3.421,0.396,3.627,0.0,50.0,0.451,50.0,0.438
11900,99.962,3.429,0.376,3.555,0.0,50.0,0.426,50.0,0.455
6700,99.818,3.424,0.393,3.627,0.0,50.0,0.392,50.0,0.449
12000,99.731,3.43,0.359,3.555,0.0,50.0,0.447,50.0,0.426
6800,99.955,3.426,0.411,3.627,0.0,50.0,0.461,50.0,0.44
12100,99.269,3.424,0.475,3.559,0.268,50.0,0.524,50.0,0.481
6900,99.818,3.429,0.395,3.627,0.0,50.0,0.426,50.0,0.476
12200,99.577,3.423,0.381,3.556,0.047,50.0,0.417,50.0,0.444
7000,99.864,3.431,0.377,3.627,0.0,50.0,0.378,50.0,0.423
12300,99.769,3.424,0.365,3.553,0.004,50.0,0.409,50.0,0.421
7100,99.273,3.422,0.532,3.632,0.255,50.0,0.505,50.0,0.466
12400,99.692,3.425,0.349,3.554,0.0,50.0,0.468,50.0,0.491
7200,99.818,3.418,0.446,3.629,0.059,50.0,0.49,50.0,0.47
12500,99.731,3.426,0.38,3.554,0.0,50.0,0.427,50.0,0.455
7300,99.773,3.418,0.403,3.627,0.002,50.0,0.419,50.0,0.391
12600,99.923,3.427,0.363,3.554,0.0,50.0,0.399,50.0,0.461
7400,99.682,3.42,0.43,3.627,0.0,50.0,0.458,50.0,0.404
12700,99.846,3.429,0.363,3.554,0.0,50.0,0.396,50.0,0.476
7500,99.727,3.421,0.385,3.627,0.0,50.0,0.428,50.0,0.434
12800,99.846,3.43,0.357,3.554,0.0,50.0,0.394,50.0,0.419
7600,99.955,3.423,0.4,3.627,0.0,50.0,0.43,50.0,0.418
12900,99.846,3.431,0.361,3.554,0.0,50.0,0.471,50.0,0.502
7700,99.727,3.425,0.408,3.627,0.0,50.0,0.423,50.0,0.426
13000,99.885,3.432,0.381,3.554,0.0,50.0,0.464,50.0,0.428
7800,99.864,3.428,0.427,3.627,0.0,50.0,0.427,50.0,0.413
13100,98.654,3.426,0.57,3.561,0.26,50.0,0.502,50.0,0.541
7900,99.773,3.43,0.384,3.627,0.0,50.0,0.41,50.0,0.395
8000,99.636,3.432,0.398,3.627,0.0,50.0,0.457,50.0,0.482
13200,98.923,3.423,0.437,3.564,0.06,50.0,0.433,50.0,0.468
13300,99.462,3.423,0.372,3.566,0.006,50.0,0.439,50.0,0.471
8100,99.227,3.424,0.557,3.633,0.252,50.0,0.517,50.0,0.506
13400,99.692,3.424,0.365,3.566,0.0,50.0,0.433,50.0,0.419
8200,99.636,3.42,0.449,3.625,0.066,50.0,0.45,50.0,0.447
13500,99.808,3.425,0.371,3.566,0.0,50.0,0.445,50.0,0.49
8300,99.909,3.421,0.42,3.621,0.013,50.0,0.427,50.0,0.446
13600,99.615,3.426,0.336,3.566,0.0,50.0,0.416,50.0,0.423
8400,99.955,3.422,0.402,3.621,0.0,50.0,0.445,50.0,0.437
13700,99.615,3.427,0.355,3.566,0.0,50.0,0.428,50.0,0.45
8500,99.955,3.424,0.399,3.621,0.0,50.0,0.416,50.0,0.439
13800,99.885,3.429,0.368,3.566,0.0,50.0,0.404,50.0,0.461
8600,99.864,3.426,0.397,3.621,0.0,50.0,0.43,50.0,0.432
13900,100.0,3.43,0.339,3.566,0.0,50.0,0.433,50.0,0.453
8700,99.773,3.428,0.385,3.621,0.0,50.0,0.395,50.0,0.395
14000,99.769,3.431,0.351,3.566,0.0,50.0,0.444,50.0,0.465
8800,99.773,3.43,0.383,3.621,0.0,50.0,0.426,50.0,0.389
8900,99.818,3.431,0.387,3.621,0.0,50.0,0.435,50.0,0.389
14100,98.808,3.426,0.518,3.564,0.245,50.0,0.475,50.0,0.519
9000,99.909,3.433,0.397,3.621,0.0,50.0,0.445,50.0,0.376
14200,99.308,3.424,0.406,3.558,0.056,50.0,0.397,50.0,0.459
9100,98.955,3.425,0.588,3.629,0.277,50.0,0.475,50.0,0.504
14300,99.615,3.424,0.39,3.557,0.018,50.0,0.458,50.0,0.43
9200,99.636,3.422,0.449,3.626,0.058,50.0,0.45,50.0,0.467
14400,99.885,3.425,0.376,3.557,0.002,50.0,0.419,50.0,0.445
9300,99.773,3.423,0.408,3.628,0.007,50.0,0.425,50.0,0.445
14500,99.923,3.426,0.359,3.557,0.0,50.0,0.397,50.0,0.44
9400,99.455,3.425,0.409,3.628,0.0,50.0,0.455,50.0,0.471
14600,99.923,3.427,0.365,3.557,0.0,50.0,0.381,50.0,0.462
9500,99.955,3.426,0.417,3.628,0.0,50.0,0.439,50.0,0.448
14700,99.731,3.428,0.375,3.557,0.0,50.0,0.393,50.0,0.46
9600,100.0,3.428,0.396,3.628,0.0,50.0,0.422,50.0,0.421
14800,99.923,3.429,0.36,3.557,0.0,50.0,0.388,50.0,0.446
9700,99.727,3.429,0.413,3.628,0.0,50.0,0.441,50.0,0.427
14900,99.962,3.43,0.343,3.557,0.0,50.0,0.43,50.0,0.401
9800,99.682,3.431,0.432,3.628,0.0,50.0,0.432,50.0,0.411
15000,99.923,3.431,0.362,3.557,0.0,50.0,0.424,50.0,0.415
9900,99.773,3.433,0.379,3.628,0.0,50.0,0.433,50.0,0.408
15100,99.154,3.426,0.538,3.56,0.273,50.0,0.529,50.0,0.513
10000,99.591,3.434,0.406,3.628,0.0,50.0,0.424,50.0,0.429
15200,99.0,3.424,0.422,3.559,0.045,50.0,0.412,50.0,0.475
10100,99.0,3.427,0.61,3.629,0.297,50.0,0.534,50.0,0.489
15300,99.692,3.425,0.368,3.559,0.01,50.0,0.456,50.0,0.472
10200,99.227,3.423,0.428,3.623,0.064,50.0,0.428,50.0,0.437
15400,99.692,3.426,0.366,3.559,0.0,50.0,0.432,50.0,0.478
10300,99.955,3.423,0.394,3.62,0.013,50.0,0.385,50.0,0.399
15500,99.962,3.427,0.356,3.559,0.0,50.0,0.394,50.0,0.439
10400,99.818,3.425,0.411,3.618,0.005,50.0,0.427,50.0,0.428
15600,99.885,3.428,0.368,3.559,0.0,50.0,0.4,50.0,0.45
10500,99.727,3.426,0.404,3.618,0.0,50.0,0.428,50.0,0.43
15700,99.654,3.429,0.344,3.559,0.0,50.0,0.41,50.0,0.44
10600,99.955,3.428,0.391,3.618,0.0,50.0,0.428,50.0,0.408
15800,99.923,3.43,0.358,3.559,0.0,50.0,0.389,50.0,0.453
10700,99.818,3.429,0.403,3.618,0.0,50.0,0.436,50.0,0.418
15900,99.846,3.431,0.379,3.559,0.0,50.0,0.46,50.0,0.473
10800,99.864,3.431,0.386,3.618,0.0,50.0,0.42,50.0,0.419
16000,99.885,3.432,0.366,3.559,0.0,50.0,0.458,50.0,0.467
10900,99.818,3.432,0.399,3.618,0.0,50.0,0.402,50.0,0.41
16100,98.808,3.428,0.498,3.563,0.261,50.0,0.495,50.0,0.521
11000,99.727,3.434,0.398,3.618,0.0,50.0,0.468,50.0,0.434
16200,99.192,3.426,0.418,3.566,0.06,50.0,0.461,50.0,0.411
11100,98.909,3.427,0.555,3.621,0.349,50.0,0.488,50.0,0.517
16300,99.654,3.426,0.383,3.566,0.015,50.0,0.401,50.0,0.489
11200,99.5,3.424,0.429,3.618,0.075,50.0,0.478,50.0,0.441
16400,99.885,3.427,0.351,3.565,0.0,50.0,0.443,50.0,0.437
11300,99.864,3.425,0.414,3.62,0.02,50.0,0.432,50.0,0.45
16500,99.731,3.428,0.355,3.565,0.0,50.0,0.451,50.0,0.486
11400,99.864,3.426,0.407,3.62,0.005,50.0,0.445,50.0,0.466
16600,99.808,3.429,0.369,3.565,0.0,50.0,0.464,50.0,0.461
11500,99.591,3.428,0.387,3.62,0.0,50.0,0.399,50.0,0.424
16700,99.885,3.43,0.364,3.565,0.0,50.0,0.459,50.0,0.476
11600,99.591,3.429,0.403,3.62,0.0,50.0,0.438,50.0,0.399
16800,99.692,3.431,0.352,3.565,0.0,50.0,0.412,50.0,0.43
11700,99.864,3.43,0.384,3.62,0.0,50.0,0.427,50.0,0.4
16900,99.962,3.432,0.352,3.565,0.0,50.0,0.432,50.0,0.419
11800,99.955,3.432,0.391,3.62,0.0,50.0,0.479,50.0,0.41
17000,99.846,3.433,0.35,3.565,0.0,50.0,0.436,50.0,0.448
11900,99.955,3.433,0.4,3.62,0.0,50.0,0.464,50.0,0.399
12000,99.864,3.434,0.389,3.62,0.0,50.0,0.431,50.0,0.41
17100,98.577,3.429,0.5,3.568,0.31,50.0,0.493,50.0,0.533
12100,99.682,3.428,0.498,3.627,0.257,50.0,0.535,50.0,0.535
17200,99.654,3.427,0.429,3.57,0.073,50.0,0.475,50.0,0.509
12200,99.909,3.426,0.405,3.628,0.077,50.0,0.464,50.0,0.412
17300,99.654,3.427,0.384,3.57,0.017,50.0,0.464,50.0,0.454
12300,99.727,3.427,0.4,3.626,0.024,50.0,0.454,50.0,0.404
17400,99.885,3.428,0.388,3.57,0.002,50.0,0.435,50.0,0.477
12400,99.773,3.428,0.402,3.625,0.004,50.0,0.473,50.0,0.416
17500,99.923,3.429,0.364,3.57,0.0,50.0,0.409,50.0,0.395
12500,99.818,3.429,0.4,3.625,0.0,50.0,0.463,50.0,0.451
17600,99.923,3.43,0.374,3.57,0.0,50.0,0.462,50.0,0.484
12600,99.591,3.431,0.367,3.625,0.0,50.0,0.416,50.0,0.415
17700,99.923,3.431,0.355,3.57,0.0,50.0,0.412,50.0,0.485
12700,99.864,3.432,0.415,3.625,0.0,50.0,0.46,50.0,0.456
17800,99.808,3.431,0.358,3.57,0.0,50.0,0.421,50.0,0.421
12800,99.5,3.433,0.412,3.625,0.0,50.0,0.427,50.0,0.394
17900,99.692,3.432,0.369,3.57,0.0,50.0,0.437,50.0,0.413
12900,99.909,3.434,0.391,3.625,0.0,50.0,0.417,50.0,0.403
18000,99.885,3.433,0.349,3.57,0.0,50.0,0.436,50.0,0.458
